Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M,Energy (Wh)
2021-03-11 18:00:00,2021,3,11,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.8,72.0,98.85,289.59,2
2021-03-12 04:00:00,2021,3,12,4,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.7,96.44,99.7,343.89,0
2021-03-12 06:00:00,2021,3,12,6,8.91,0.43,0.16,89.14,2.27,0.31,0.0,0.0,-4.82,84.44,99.84,358.94,40
2021-03-12 07:00:00,2021,3,12,7,134.75,0.59,0.2,80.51,52.35,5.45,0.02,0.08,-3.58,65.31,99.92,2.65,1182
2021-03-12 08:00:00,2021,3,12,8,328.44,0.71,0.12,70.46,133.83,14.63,0.1,0.55,-2.28,52.5,99.96,356.59,2054
2021-03-12 09:00:00,2021,3,12,9,503.32,0.77,0.12,61.41,210.67,25.12,0.31,1.6,-0.81,47.44,100.0,347.84,3079
2021-03-12 10:00:00,2021,3,12,10,634.06,0.78,0.12,54.02,269.58,33.72,0.55,2.75,0.68,44.69,100.0,338.8,4965
2021-03-12 11:00:00,2021,3,12,11,715.52,0.8,0.15,49.16,306.7,39.43,0.74,3.62,2.08,43.12,99.93,337.03,6616
2021-03-12 12:00:00,2021,3,12,12,735.53,0.79,0.11,47.69,314.88,40.41,0.78,3.85,3.28,42.19,99.9,336.15,7114
2021-03-12 13:00:00,2021,3,12,13,702.04,0.79,0.12,49.91,299.7,38.2,0.7,3.45,4.02,42.12,99.81,341.7,6952
2021-03-12 14:00:00,2021,3,12,14,610.2,0.78,0.13,55.35,259.1,32.17,0.51,2.55,4.4,42.94,99.82,334.3,6299
2021-03-12 15:00:00,2021,3,12,15,465.15,0.75,0.12,63.15,195.25,22.93,0.27,1.35,4.59,44.0,99.85,311.83,5115
2021-03-12 16:00:00,2021,3,12,16,286.5,0.69,0.12,72.44,115.73,12.4,0.08,0.4,4.28,47.06,99.84,297.53,2383
2021-03-12 17:00:00,2021,3,12,17,97.57,0.53,0.21,82.39,37.48,4.0,0.01,0.05,2.51,55.94,99.81,325.74,564
2021-03-12 18:00:00,2021,3,12,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.12,54.12,99.8,31.93,4
2021-03-13 00:00:00,2021,3,13,0,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.72,75.19,99.7,187.3,0
2021-03-13 06:00:00,2021,3,13,6,9.94,0.41,0.16,89.01,2.67,0.36,0.0,0.0,-1.07,87.25,99.61,254.25,47
2021-03-13 07:00:00,2021,3,13,7,135.96,0.58,0.21,80.18,53.48,5.64,0.02,0.08,0.95,75.75,99.58,256.95,1138
2021-03-13 08:00:00,2021,3,13,8,330.83,0.7,0.22,70.12,137.9,15.51,0.12,0.62,3.64,66.25,99.59,255.85,1984
2021-03-13 09:00:00,2021,3,13,9,502.5,0.75,0.17,61.05,213.77,25.84,0.34,1.7,7.16,55.5,99.58,250.67,2999
2021-03-13 10:00:00,2021,3,13,10,634.13,0.77,0.16,53.63,273.23,34.51,0.59,2.92,10.44,43.25,99.57,253.95,4857
2021-03-13 11:00:00,2021,3,13,11,711.71,0.78,0.16,48.77,308.33,39.8,0.77,3.8,12.41,37.88,99.54,254.94,6506
2021-03-13 12:00:00,2021,3,13,12,725.99,0.77,0.16,47.3,314.3,40.68,0.82,4.05,13.52,36.06,99.47,256.07,7084
2021-03-13 13:00:00,2021,3,13,13,689.56,0.77,0.11,49.55,296.8,37.82,0.73,3.55,14.29,35.19,99.4,259.71,6934
2021-03-13 14:00:00,2021,3,13,14,579.62,0.73,0.12,55.04,248.55,31.16,0.52,2.6,14.67,35.19,99.34,262.26,6272
2021-03-13 15:00:00,2021,3,13,15,428.46,0.68,0.12,62.87,182.52,22.11,0.28,1.4,14.39,36.38,99.33,264.77,5010
2021-03-13 16:00:00,2021,3,13,16,273.66,0.65,0.12,72.19,112.92,12.52,0.09,0.45,13.0,45.56,99.34,266.69,2345
2021-03-13 17:00:00,2021,3,13,17,91.45,0.48,0.23,82.11,36.52,3.99,0.01,0.05,8.76,62.0,99.36,277.47,546
2021-03-13 18:00:00,2021,3,13,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,5.74,66.62,99.41,296.73,1
2021-03-13 20:00:00,2021,3,13,20,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.89,76.06,99.39,356.32,0
2021-03-14 07:00:00,2021,3,14,7,87.86,0.36,0.22,79.84,38.27,5.26,0.02,0.1,0.64,73.56,99.84,59.71,45
2021-03-14 08:00:00,2021,3,14,8,219.39,0.46,0.23,69.77,98.05,13.32,0.12,0.62,3.09,62.06,99.89,72.93,1023
2021-03-14 09:00:00,2021,3,14,9,357.01,0.53,0.23,60.68,160.92,22.12,0.34,1.67,4.85,47.56,99.89,82.36,1877
2021-03-14 10:00:00,2021,3,14,10,464.6,0.56,0.23,53.25,211.08,29.41,0.57,2.85,5.9,40.12,99.81,79.8,3295
2021-03-14 11:00:00,2021,3,14,11,559.17,0.61,0.23,48.37,254.17,35.37,0.77,3.88,6.76,36.62,99.74,80.46,3933
2021-03-14 12:00:00,2021,3,14,12,582.34,0.62,0.23,46.91,264.55,36.65,0.82,4.15,7.19,36.56,99.71,81.58,4990
2021-03-14 13:00:00,2021,3,14,13,591.48,0.66,0.22,49.19,262.33,35.41,0.77,3.83,7.47,37.56,99.66,83.65,5662
2021-03-14 14:00:00,2021,3,14,14,506.56,0.64,0.22,54.72,222.95,29.48,0.55,2.75,7.57,38.38,99.59,87.2,5080
2021-03-14 15:00:00,2021,3,14,15,236.21,0.38,0.23,62.59,109.52,15.8,0.23,1.12,7.39,39.06,99.48,86.37,3958
2021-03-14 16:00:00,2021,3,14,16,136.27,0.32,0.23,71.94,61.45,8.83,0.07,0.35,6.52,41.62,99.36,82.8,2052
2021-03-14 17:00:00,2021,3,14,17,50.03,0.26,0.23,81.82,22.67,3.2,0.01,0.05,4.83,49.69,99.4,86.71,1209
2021-03-14 18:00:00,2021,3,14,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,3.11,59.12,99.47,87.1,414
2021-03-14 19:00:00,2021,3,14,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.87,59.69,99.44,83.34,0
2021-03-15 03:00:00,2021,3,15,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-4.13,79.44,99.21,84.92,0
2021-03-15 07:00:00,2021,3,15,7,19.44,0.08,0.19,79.52,8.2,1.2,0.01,0.02,-2.52,73.69,99.09,94.51,0
2021-03-15 08:00:00,2021,3,15,8,42.96,0.09,0.2,69.43,19.25,2.87,0.02,0.12,-1.45,69.5,99.03,105.88,111
2021-03-15 09:00:00,2021,3,15,9,94.02,0.14,0.22,60.31,47.33,7.37,0.11,0.55,-0.76,66.88,98.97,111.16,319
2021-03-15 10:00:00,2021,3,15,10,131.33,0.16,0.23,52.86,69.33,10.88,0.21,1.05,0.2,62.06,98.9,114.65,569
2021-03-15 11:00:00,2021,3,15,11,129.06,0.14,0.23,47.97,69.45,10.95,0.23,1.15,1.37,56.44,98.84,118.13,911
2021-03-15 12:00:00,2021,3,15,12,102.98,0.11,0.24,46.52,59.05,9.46,0.2,1.0,1.59,57.56,98.78,121.53,521
2021-03-15 13:00:00,2021,3,15,13,109.85,0.12,0.24,48.83,60.85,9.69,0.2,0.98,0.9,63.38,98.67,122.56,118
2021-03-15 14:00:00,2021,3,15,14,80.27,0.1,0.23,54.4,44.15,7.09,0.12,0.6,0.41,69.5,98.56,117.09,31
2021-03-15 15:00:00,2021,3,15,15,60.99,0.09,0.22,62.3,32.1,5.13,0.06,0.33,-0.01,73.06,98.51,111.05,1
2021-03-15 16:00:00,2021,3,15,16,49.03,0.12,0.21,71.69,24.23,3.77,0.03,0.12,-0.48,76.62,98.48,105.21,0
2021-03-15 17:00:00,2021,3,15,17,43.35,0.21,0.23,81.53,20.5,2.94,0.01,0.02,-1.07,81.44,98.49,98.96,0
2021-03-15 18:00:00,2021,3,15,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.52,85.19,98.5,97.4,0
2021-03-15 23:00:00,2021,3,15,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-3.69,93.31,98.35,111.91,0
2021-03-16 09:00:00,2021,3,16,9,129.6,0.19,0.23,59.95,64.38,9.93,0.14,0.67,1.03,70.62,98.43,116.0,0
2021-03-16 10:00:00,2021,3,16,10,251.34,0.3,0.23,52.48,123.0,18.66,0.33,1.62,1.84,68.81,98.41,120.71,49
2021-03-16 11:00:00,2021,3,16,11,210.8,0.23,0.23,47.57,107.95,16.72,0.34,1.65,2.69,66.44,98.38,130.66,32
2021-03-16 12:00:00,2021,3,16,12,210.8,0.22,0.23,46.12,109.9,17.03,0.35,1.75,3.46,64.31,98.36,145.62,38
2021-03-16 13:00:00,2021,3,16,13,292.5,0.32,0.23,48.47,144.8,21.82,0.43,2.1,4.11,62.62,98.31,159.92,190
2021-03-16 14:00:00,2021,3,16,14,215.53,0.27,0.23,54.09,108.17,16.36,0.28,1.38,4.11,63.19,98.31,170.54,245
2021-03-16 15:00:00,2021,3,16,15,181.77,0.28,0.12,62.03,84.15,11.81,0.15,0.73,3.84,64.62,98.32,167.75,374
2021-03-16 16:00:00,2021,3,16,16,90.3,0.2,0.22,71.44,42.92,6.37,0.05,0.23,3.3,67.75,98.33,124.95,318
2021-03-16 17:00:00,2021,3,16,17,61.55,0.3,0.22,81.23,27.5,3.53,0.01,0.05,1.73,78.25,98.35,93.58,269
2021-03-16 18:00:00,2021,3,16,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.24,83.88,98.38,95.12,153
2021-03-16 19:00:00,2021,3,16,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.95,89.12,98.43,107.86,0
2021-03-17 05:00:00,2021,3,17,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.16,95.56,98.54,300.96,0
2021-03-17 08:00:00,2021,3,17,8,69.32,0.14,0.24,68.73,33.08,4.94,0.05,0.23,1.87,79.94,98.6,3.91,0
2021-03-17 09:00:00,2021,3,17,9,170.63,0.24,0.25,59.59,84.17,12.74,0.19,0.92,3.05,74.12,98.6,15.99,87
2021-03-17 10:00:00,2021,3,17,10,282.48,0.34,0.25,52.09,136.25,20.1,0.38,1.85,3.92,70.5,98.58,23.84,462
2021-03-17 11:00:00,2021,3,17,11,350.21,0.38,0.26,47.17,171.0,25.17,0.52,2.6,5.08,66.19,98.5,17.61,1940
2021-03-17 12:00:00,2021,3,17,12,414.73,0.43,0.25,45.73,198.3,28.12,0.6,2.98,6.03,63.12,98.54,10.87,2966
2021-03-17 13:00:00,2021,3,17,13,311.98,0.34,0.26,48.11,152.48,22.42,0.45,2.25,6.52,61.38,98.52,0.4,5932
2021-03-17 14:00:00,2021,3,17,14,242.34,0.3,0.25,53.77,116.65,16.91,0.3,1.48,6.6,60.75,98.52,359.28,3460
2021-03-17 15:00:00,2021,3,17,15,159.14,0.24,0.25,61.75,76.3,11.3,0.15,0.75,6.33,60.88,98.52,1.77,1689
2021-03-17 16:00:00,2021,3,17,16,123.53,0.28,0.25,71.2,58.67,7.79,0.05,0.3,5.68,62.62,98.56,3.82,1929
2021-03-17 17:00:00,2021,3,17,17,37.45,0.17,0.25,80.94,16.12,2.07,0.01,0.02,4.31,68.5,98.61,4.5,2439
2021-03-17 18:00:00,2021,3,17,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.0,78.56,98.69,6.36,726
2021-03-17 19:00:00,2021,3,17,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.84,82.31,98.74,9.07,33
2021-03-18 01:00:00,2021,3,18,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.8,92.75,98.89,19.29,0
2021-03-18 07:00:00,2021,3,18,7,164.89,0.6,0.23,78.52,65.38,6.91,0.02,0.12,-0.13,86.75,99.3,18.25,78
2021-03-18 08:00:00,2021,3,18,8,379.64,0.75,0.33,68.39,159.27,18.91,0.16,0.8,3.01,74.0,99.35,20.57,1354
2021-03-18 09:00:00,2021,3,18,9,560.68,0.8,0.3,59.22,239.48,30.67,0.41,2.12,6.08,59.56,99.4,36.67,2292
2021-03-18 10:00:00,2021,3,18,10,688.51,0.81,0.27,51.7,296.5,39.34,0.69,3.4,7.69,51.81,99.43,32.35,3472
2021-03-18 11:00:00,2021,3,18,11,682.7,0.73,0.28,46.77,302.35,41.62,0.84,4.12,8.83,46.88,99.43,29.04,5428
2021-03-18 12:00:00,2021,3,18,12,776.31,0.8,0.2,45.34,335.42,44.69,0.91,4.48,9.56,43.88,99.43,28.52,6988
2021-03-18 13:00:00,2021,3,18,13,522.15,0.56,0.12,47.75,226.45,30.3,0.59,2.92,9.96,42.19,99.43,29.0,7388
2021-03-18 14:00:00,2021,3,18,14,591.12,0.72,0.12,53.45,254.05,32.83,0.54,2.7,9.94,41.38,99.44,30.04,7070
2021-03-18 15:00:00,2021,3,18,15,391.17,0.59,0.13,61.48,165.6,20.88,0.26,1.3,9.55,41.12,99.47,31.81,6453
2021-03-18 16:00:00,2021,3,18,16,300.6,0.67,0.14,70.95,124.42,13.99,0.09,0.48,8.63,42.31,99.52,35.12,5271
2021-03-18 17:00:00,2021,3,18,17,106.72,0.51,0.23,81.22,42.38,4.41,0.01,0.05,5.98,54.31,99.58,37.55,2742
2021-03-18 18:00:00,2021,3,18,18,8.81,0.64,0.15,89.42,1.55,0.22,0.0,0.0,2.12,66.31,99.64,41.31,831
2021-03-18 19:00:00,2021,3,18,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,1.07,66.94,99.7,48.07,16
2021-03-18 21:00:00,2021,3,18,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.77,70.38,99.78,69.76,0
2021-03-19 07:00:00,2021,3,19,7,189.13,0.67,0.23,78.18,72.98,7.62,0.02,0.12,-0.21,71.5,100.01,169.32,96
2021-03-19 08:00:00,2021,3,19,8,392.41,0.77,0.24,68.04,161.12,18.66,0.15,0.77,2.76,56.69,100.02,168.85,1536
2021-03-19 09:00:00,2021,3,19,9,564.19,0.8,0.24,58.85,236.52,29.88,0.39,2.02,5.87,39.38,100.01,181.86,2337
2021-03-19 10:00:00,2021,3,19,10,700.36,0.81,0.23,51.31,295.73,38.79,0.66,3.27,7.83,32.5,99.97,185.28,3576
2021-03-19 11:00:00,2021,3,19,11,780.59,0.82,0.22,46.37,332.73,44.54,0.86,4.23,9.31,29.94,99.91,186.39,5591
2021-03-19 12:00:00,2021,3,19,12,793.03,0.81,0.21,44.95,337.2,44.88,0.9,4.4,10.44,29.12,99.85,186.54,7102
2021-03-19 13:00:00,2021,3,19,13,758.51,0.81,0.2,47.39,321.35,42.3,0.8,3.9,11.2,28.94,99.77,186.05,7439
2021-03-19 14:00:00,2021,3,19,14,647.96,0.79,0.19,53.14,272.4,35.18,0.57,2.85,11.48,29.31,99.71,184.94,7259
2021-03-19 15:00:00,2021,3,19,15,523.74,0.79,0.2,61.2,216.52,26.38,0.31,1.62,11.26,30.75,99.66,182.73,6661
2021-03-19 16:00:00,2021,3,19,16,339.29,0.75,0.18,70.7,136.23,14.95,0.09,0.5,10.36,34.19,99.62,179.31,5408
2021-03-19 17:00:00,2021,3,19,17,134.54,0.62,0.23,80.98,51.1,5.18,0.02,0.08,7.3,50.12,99.59,173.52,2904
2021-03-19 18:00:00,2021,3,19,18,9.16,0.59,0.16,89.34,1.75,0.24,0.0,0.0,3.38,61.69,99.59,170.88,869
2021-03-19 19:00:00,2021,3,19,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.87,62.38,99.58,171.76,19
2021-03-20 03:00:00,2021,3,20,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-1.77,87.06,99.44,177.63,0
2021-03-20 07:00:00,2021,3,20,7,185.49,0.64,0.19,77.84,73.5,7.6,0.02,0.12,0.36,74.75,99.37,173.53,107
2021-03-20 08:00:00,2021,3,20,8,382.2,0.73,0.2,67.7,159.73,18.32,0.16,0.8,3.68,62.81,99.34,176.44,1390
2021-03-20 09:00:00,2021,3,20,9,553.53,0.77,0.21,58.48,236.38,29.4,0.4,2.02,7.35,48.44,99.3,192.23,2352
2021-03-20 10:00:00,2021,3,20,10,683.5,0.79,0.2,50.92,294.92,38.13,0.66,3.25,9.88,40.75,99.26,194.64,3658
2021-03-20 11:00:00,2021,3,20,11,737.15,0.77,0.18,45.97,320.38,42.4,0.84,4.12,11.81,36.19,99.18,192.76,5640
2021-03-20 12:00:00,2021,3,20,12,774.98,0.79,0.17,44.55,335.52,43.95,0.88,4.33,13.26,33.44,99.08,190.44,7119
2021-03-20 13:00:00,2021,3,20,13,718.06,0.77,0.15,47.04,311.4,40.6,0.79,3.88,14.19,32.0,98.96,187.7,7478
2021-03-20 14:00:00,2021,3,20,14,644.2,0.77,0.16,52.83,276.73,35.17,0.59,2.98,14.63,31.12,98.86,185.11,7205
2021-03-20 15:00:00,2021,3,20,15,461.11,0.7,0.12,60.93,195.6,24.2,0.32,1.62,14.48,31.94,98.76,181.97,6564
2021-03-20 16:00:00,2021,3,20,16,304.98,0.66,0.11,70.45,126.02,14.17,0.11,0.55,13.55,35.88,98.69,177.46,4788
2021-03-20 17:00:00,2021,3,20,17,110.49,0.5,0.16,80.76,44.55,5.23,0.02,0.08,11.65,43.5,98.65,171.86,2272
2021-03-20 18:00:00,2021,3,20,18,8.03,0.46,0.16,89.27,1.8,0.25,0.0,0.0,9.8,51.19,98.64,169.08,685
2021-03-20 19:00:00,2021,3,20,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.83,56.75,98.64,166.73,27
2021-03-20 23:00:00,2021,3,20,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.21,71.25,98.58,175.17,0
2021-03-21 07:00:00,2021,3,21,7,166.86,0.56,0.33,77.51,67.58,7.8,0.03,0.17,5.95,80.12,98.25,165.32,72
2021-03-21 08:00:00,2021,3,21,8,356.06,0.67,0.34,67.34,154.52,18.84,0.2,0.98,7.37,76.44,98.2,167.03,1347
2021-03-21 09:00:00,2021,3,21,9,441.94,0.61,0.32,58.12,201.62,27.27,0.45,2.23,9.55,69.25,98.14,172.31,2161
2021-03-21 10:00:00,2021,3,21,10,551.64,0.63,0.25,50.54,253.9,34.56,0.72,3.55,11.83,62.19,98.07,177.7,3477
2021-03-21 11:00:00,2021,3,21,11,587.16,0.61,0.25,45.56,274.7,37.53,0.86,4.38,13.74,56.75,97.98,181.83,4192
2021-03-21 12:00:00,2021,3,21,12,585.6,0.59,0.25,44.16,270.73,36.75,0.86,4.4,15.08,53.19,97.9,184.55,4666
2021-03-21 13:00:00,2021,3,21,13,400.85,0.43,0.26,46.68,196.52,27.96,0.65,3.27,15.42,52.44,97.83,186.26,4114
2021-03-21 14:00:00,2021,3,21,14,339.37,0.41,0.26,52.52,165.25,23.16,0.47,2.3,15.4,53.56,97.8,186.99,3737
2021-03-21 15:00:00,2021,3,21,15,234.57,0.35,0.25,60.66,111.23,15.34,0.23,1.17,15.02,56.69,97.76,187.74,1663
2021-03-21 16:00:00,2021,3,21,16,129.17,0.28,0.24,70.21,59.12,7.77,0.07,0.35,14.65,58.94,97.74,187.2,514
2021-03-21 17:00:00,2021,3,21,17,26.0,0.12,0.24,80.53,11.5,1.55,0.01,0.02,14.12,61.94,97.73,188.37,106
2021-03-21 18:00:00,2021,3,21,18,3.91,0.2,0.08,89.18,0.62,0.1,0.0,0.0,13.05,68.44,97.74,194.02,2
2021-03-21 19:00:00,2021,3,21,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.14,75.44,97.77,205.84,0
2021-03-22 05:00:00,2021,3,22,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,2.27,100.0,98.31,314.14,0
2021-03-22 07:00:00,2021,3,22,7,137.34,0.45,0.22,77.17,59.67,7.54,0.04,0.2,3.17,92.0,98.38,314.3,151
2021-03-22 08:00:00,2021,3,22,8,280.88,0.52,0.22,67.0,124.5,16.45,0.2,0.95,5.55,80.56,98.41,322.09,752
2021-03-22 09:00:00,2021,3,22,9,454.78,0.62,0.22,57.75,203.48,26.89,0.47,2.3,8.29,68.75,98.44,318.1,2146
2021-03-22 10:00:00,2021,3,22,10,544.98,0.62,0.23,50.15,248.4,33.88,0.73,3.67,11.32,49.62,98.41,329.61,3507
2021-03-22 11:00:00,2021,3,22,11,653.17,0.68,0.22,45.16,293.95,40.56,0.98,4.98,12.73,41.94,98.39,335.79,4232
2021-03-22 12:00:00,2021,3,22,12,625.47,0.63,0.22,43.78,282.45,38.98,0.96,4.92,13.27,37.5,98.32,348.79,6147
2021-03-22 13:00:00,2021,3,22,13,564.14,0.59,0.23,46.33,258.7,35.32,0.82,4.15,13.57,34.44,98.24,359.86,6154
2021-03-22 14:00:00,2021,3,22,14,387.16,0.46,0.23,52.21,182.5,25.62,0.52,2.6,13.25,34.38,98.21,9.58,5248
2021-03-22 15:00:00,2021,3,22,15,265.19,0.39,0.23,60.39,124.75,17.61,0.28,1.38,12.79,36.88,98.25,9.94,3556
2021-03-22 16:00:00,2021,3,22,16,159.55,0.34,0.23,69.97,73.92,10.34,0.09,0.48,11.08,56.06,98.26,12.32,1953
2021-03-22 17:00:00,2021,3,22,17,47.02,0.2,0.23,80.3,21.33,2.94,0.01,0.05,8.83,62.06,98.28,19.61,998
2021-03-22 18:00:00,2021,3,22,18,5.76,0.27,0.13,89.09,1.35,0.21,0.0,0.0,7.23,64.25,98.3,28.88,274
2021-03-22 19:00:00,2021,3,22,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.8,65.81,98.29,38.88,5
2021-03-23 01:00:00,2021,3,23,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,5.79,91.75,98.16,90.45,0
2021-03-23 07:00:00,2021,3,23,7,55.68,0.18,0.2,76.84,24.88,3.55,0.02,0.08,6.54,89.31,97.94,61.49,21
2021-03-23 08:00:00,2021,3,23,8,124.11,0.23,0.21,66.66,57.92,8.18,0.09,0.45,8.33,83.19,97.91,67.37,229
2021-03-23 09:00:00,2021,3,23,9,230.82,0.31,0.22,57.38,108.48,15.24,0.26,1.27,10.44,77.62,97.88,76.22,519
2021-03-23 10:00:00,2021,3,23,10,409.67,0.46,0.21,49.77,189.1,25.66,0.52,2.6,11.85,73.25,97.85,86.27,2147
2021-03-23 11:00:00,2021,3,23,11,378.82,0.39,0.22,44.77,183.2,25.5,0.58,2.92,12.58,70.31,97.79,86.69,2822
2021-03-23 12:00:00,2021,3,23,12,315.33,0.32,0.23,43.39,158.35,22.62,0.52,2.65,13.07,69.31,97.69,78.94,3502
2021-03-23 13:00:00,2021,3,23,13,215.55,0.23,0.23,45.97,111.02,16.28,0.36,1.8,13.51,69.12,97.58,70.38,2879
2021-03-23 14:00:00,2021,3,23,14,155.27,0.19,0.23,51.9,80.6,12.12,0.23,1.17,13.55,71.5,97.47,62.12,1397
2021-03-23 15:00:00,2021,3,23,15,94.62,0.14,0.22,60.12,48.27,7.39,0.11,0.55,12.55,80.06,97.39,50.82,634
2021-03-23 16:00:00,2021,3,23,16,57.65,0.12,0.21,69.73,28.45,4.38,0.04,0.2,11.12,88.5,97.34,43.69,307
2021-03-23 17:00:00,2021,3,23,17,8.32,0.04,0.15,80.08,3.42,0.45,0.0,0.0,9.91,92.62,97.31,41.48,180
2021-03-23 18:00:00,2021,3,23,18,5.74,0.24,0.12,89.0,1.42,0.23,0.0,0.0,8.65,94.88,97.3,42.5,30
2021-03-23 19:00:00,2021,3,23,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.7,95.25,97.29,44.88,0
2021-03-23 21:00:00,2021,3,23,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,6.6,95.25,97.15,46.75,0
2021-03-24 07:00:00,2021,3,24,7,30.9,0.09,0.2,76.51,13.9,2.11,0.01,0.05,2.62,92.88,96.61,354.13,4
2021-03-24 08:00:00,2021,3,24,8,72.72,0.13,0.22,66.3,36.17,5.6,0.06,0.3,2.5,91.31,96.61,349.91,94
2021-03-24 09:00:00,2021,3,24,9,135.08,0.18,0.23,57.02,68.38,10.56,0.18,0.9,2.62,90.25,96.65,347.96,255
2021-03-24 10:00:00,2021,3,24,10,227.75,0.26,0.23,49.38,116.8,17.81,0.38,1.85,2.99,88.56,96.7,346.78,640
2021-03-24 11:00:00,2021,3,24,11,218.66,0.23,0.23,44.37,114.0,17.54,0.41,2.05,3.57,85.94,96.77,346.2,1391
2021-03-24 12:00:00,2021,3,24,12,303.41,0.3,0.23,43.0,155.67,23.72,0.57,2.88,3.93,83.88,96.86,343.8,1315
2021-03-24 13:00:00,2021,3,24,13,260.02,0.27,0.23,45.62,134.7,20.75,0.47,2.33,4.15,82.31,96.96,339.97,1106
2021-03-24 14:00:00,2021,3,24,14,203.94,0.24,0.23,51.59,103.75,16.15,0.31,1.55,4.21,81.06,97.07,336.77,1364
2021-03-24 15:00:00,2021,3,24,15,168.3,0.24,0.23,59.85,83.58,12.8,0.19,0.95,4.15,80.56,97.19,335.11,1491
2021-03-24 16:00:00,2021,3,24,16,98.99,0.2,0.22,69.49,47.48,7.26,0.06,0.3,4.06,80.44,97.3,335.49,1350
2021-03-24 17:00:00,2021,3,24,17,21.83,0.09,0.2,79.85,9.1,1.23,0.0,0.02,3.48,83.56,97.42,335.0,776
2021-03-24 18:00:00,2021,3,24,18,9.35,0.36,0.16,88.9,2.58,0.38,0.0,0.0,1.95,91.56,97.54,334.92,66
2021-03-24 19:00:00,2021,3,24,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,0.33,100.0,97.64,331.04,0
2021-03-25 03:00:00,2021,3,25,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,-0.68,100.0,97.89,46.8,0
2021-03-25 07:00:00,2021,3,25,7,193.48,0.59,0.22,76.17,79.35,9.05,0.04,0.2,0.45,89.75,98.09,78.85,114
2021-03-25 08:00:00,2021,3,25,8,407.11,0.73,0.3,65.96,173.8,20.68,0.18,0.95,3.3,75.81,98.18,93.08,1124
2021-03-25 09:00:00,2021,3,25,9,577.72,0.77,0.19,56.66,249.2,31.05,0.42,2.17,6.38,61.56,98.24,99.27,2460
2021-03-25 10:00:00,2021,3,25,10,702.96,0.78,0.27,48.99,307.45,40.39,0.71,3.48,8.54,53.06,98.19,83.87,4256
2021-03-25 11:00:00,2021,3,25,11,763.07,0.77,0.27,43.97,334.42,44.97,0.9,4.42,9.9,47.31,98.08,72.42,5990
2021-03-25 12:00:00,2021,3,25,12,660.97,0.66,0.2,42.61,295.62,40.48,0.85,4.23,10.8,43.75,98.01,79.99,7112
2021-03-25 13:00:00,2021,3,25,13,516.6,0.54,0.12,45.27,227.3,30.98,0.6,3.0,11.23,41.88,97.95,81.63,7462
2021-03-25 14:00:00,2021,3,25,14,459.65,0.54,0.12,51.29,200.92,27.44,0.47,2.3,11.21,41.0,97.91,75.41,6178
2021-03-25 15:00:00,2021,3,25,15,383.42,0.55,0.22,59.59,167.3,22.01,0.28,1.42,10.87,41.06,97.87,61.91,4378
