Time,month,day,hour,Energy (Wh),temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description
2019-04-05 12:00:00,4,5,12,1332,36.12,36.12,1018,95,1.01,145,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-05 13:00:00,4,5,13,2240,36.68,36.68,1017,94,1.01,173,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 13:00:00,4,5,13,2240,36.68,36.68,1017,94,1.01,173,0.0,0.0,0.0,0.0,90,300,Drizzle,light intensity drizzle
2019-04-05 14:00:00,4,5,14,1373,37.58,37.58,1017,94,1.01,148,0.0,0.0,0.0,0.0,90,300,Drizzle,light intensity drizzle
2019-04-05 14:00:00,4,5,14,1373,37.58,37.58,1017,94,1.01,148,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 15:00:00,4,5,15,1037,38.77,38.77,1017,95,1.01,136,0.0,0.0,0.0,0.0,90,300,Drizzle,light intensity drizzle
2019-04-05 15:00:00,4,5,15,1037,38.77,38.77,1017,95,1.01,136,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 16:00:00,4,5,16,802,40.71,40.71,1017,95,1.99,175,0.0,0.0,0.0,0.0,90,300,Drizzle,light intensity drizzle
2019-04-05 16:00:00,4,5,16,802,40.71,40.71,1017,95,1.99,175,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 17:00:00,4,5,17,995,42.84,42.84,1017,91,1.01,169,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 18:00:00,4,5,18,424,45.41,45.41,1017,90,1.01,206,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-05 19:00:00,4,5,19,27,47.16,47.16,1016,87,1.01,96,0.0,0.0,0.0,0.0,90,721,Haze,haze
2019-04-06 07:00:00,4,6,7,0,46.62,46.62,1016,92,1.01,120,1.78,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 07:00:00,4,6,7,0,46.62,46.62,1016,92,1.01,120,1.78,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 08:00:00,4,6,8,37,46.67,46.67,1015,93,1.01,193,4.81,0.0,0.0,0.0,90,502,Rain,heavy intensity rain
2019-04-06 08:00:00,4,6,8,37,46.67,46.67,1015,93,1.01,193,4.81,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 09:00:00,4,6,9,115,47.35,47.35,1015,94,1.01,144,2.63,13.2,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 09:00:00,4,6,9,115,47.35,47.35,1015,94,1.01,144,2.63,13.2,0.0,0.0,90,701,Mist,mist
2019-04-06 10:00:00,4,6,10,106,47.5,47.5,1015,94,1.01,178,1.56,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 10:00:00,4,6,10,106,47.5,47.5,1015,94,1.01,178,1.56,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 11:00:00,4,6,11,375,47.75,47.14,1016,93,3.0,171,2.34,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 11:00:00,4,6,11,375,47.75,47.14,1016,93,3.0,171,2.34,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 12:00:00,4,6,12,1102,47.34,46.67,1015,94,3.0,186,2.54,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 12:00:00,4,6,12,1102,47.34,46.67,1015,94,3.0,186,2.54,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 13:00:00,4,6,13,1001,47.68,46.18,1015,92,4.0,174,0.75,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-06 13:00:00,4,6,13,1001,47.68,46.18,1015,92,4.0,174,0.75,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 14:00:00,4,6,14,1560,48.07,48.07,1015,92,1.01,110,0.4,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-06 14:00:00,4,6,14,1560,48.07,48.07,1015,92,1.01,110,0.4,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 15:00:00,4,6,15,1326,47.88,46.42,1015,92,4.0,180,0.51,1.5,0.0,0.0,90,500,Rain,light rain
2019-04-06 15:00:00,4,6,15,1326,47.88,46.42,1015,92,4.0,180,0.51,1.5,0.0,0.0,90,701,Mist,mist
2019-04-06 16:00:00,4,6,16,1038,47.86,46.4,1015,92,4.0,237,1.02,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 16:00:00,4,6,16,1038,47.86,46.4,1015,92,4.0,237,1.02,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-06 17:00:00,4,6,17,450,48.29,46.2,1014,92,5.01,185,0.27,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 17:00:00,4,6,17,450,48.29,46.2,1014,92,5.01,185,0.27,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-06 18:00:00,4,6,18,121,49.5,49.12,1014,91,3.0,133,0.14,0.0,0.0,0.0,90,701,Mist,mist
2019-04-06 18:00:00,4,6,18,121,49.5,49.12,1014,91,3.0,133,0.14,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-06 19:00:00,4,6,19,7,50.77,49.78,1014,90,5.01,169,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 06:00:00,4,7,6,0,48.94,48.94,1011,91,1.01,183,0.19,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 06:00:00,4,7,6,0,48.94,48.94,1011,91,1.01,183,0.19,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-07 07:00:00,4,7,7,89,48.7,48.7,1010,92,1.99,194,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 08:00:00,4,7,8,855,49.44,49.44,1009,91,1.99,140,0.0,0.0,0.0,0.0,1,701,Mist,mist
2019-04-07 09:00:00,4,7,9,3612,50.27,49.28,1009,91,1.01,155,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 10:00:00,4,7,10,2577,50.14,49.14,1009,91,3.0,142,0.21,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 10:00:00,4,7,10,2577,50.14,49.14,1009,91,3.0,142,0.21,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-07 11:00:00,4,7,11,1892,50.43,49.46,1009,91,1.99,185,0.29,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 11:00:00,4,7,11,1892,50.43,49.46,1009,91,1.99,185,0.29,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-07 12:00:00,4,7,12,479,50.4,49.37,1009,90,1.01,157,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 13:00:00,4,7,13,1161,50.63,49.71,1008,92,1.01,159,0.0,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 14:00:00,4,7,14,623,53.29,52.5,1008,89,1.01,163,0.0,0.0,0.0,0.0,75,701,Mist,mist
2019-04-07 15:00:00,4,7,15,1302,58.91,58.26,1007,80,4.0,238,0.16,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-07 16:00:00,4,7,16,1887,60.75,60.13,1007,77,3.0,190,0.34,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-07 17:00:00,4,7,17,705,61.34,60.75,1007,76,1.99,304,0.56,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-07 18:00:00,4,7,18,1019,57.49,57.07,1007,88,4.0,304,4.11,0.0,0.0,0.0,90,502,Rain,heavy intensity rain
2019-04-07 18:00:00,4,7,18,1019,57.49,57.07,1007,88,4.0,304,4.11,0.0,0.0,0.0,90,701,Mist,mist
2019-04-07 19:00:00,4,7,19,85,57.47,57.15,1007,90,7.0,300,0.33,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-07 19:00:00,4,7,19,85,57.47,57.15,1007,90,7.0,300,0.33,0.0,0.0,0.0,90,701,Mist,mist
2019-04-08 06:00:00,4,8,6,15,45.61,45.61,1010,89,1.01,186,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-08 07:00:00,4,8,7,537,43.97,43.97,1010,91,1.01,190,0.0,0.0,0.0,0.0,1,701,Mist,mist
2019-04-08 08:00:00,4,8,8,1476,42.84,42.84,1010,92,1.99,190,0.0,0.0,0.0,0.0,1,701,Mist,mist
2019-04-08 09:00:00,4,8,9,3094,42.62,41.32,1010,92,3.0,194,0.0,0.0,0.0,0.0,1,701,Mist,mist
2019-04-08 10:00:00,4,8,10,3983,43.74,43.74,1010,90,1.99,189,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-08 11:00:00,4,8,11,2657,42.94,42.94,1011,90,1.99,194,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-08 14:00:00,4,8,14,1664,50.65,49.12,1008,79,1.01,157,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-08 15:00:00,4,8,15,6711,57.74,56.32,1006,66,4.0,234,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-08 16:00:00,4,8,16,4502,63.18,61.68,1006,53,15.01,276,0.25,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-08 17:00:00,4,8,17,3441,62.85,61.32,1006,53,10.0,284,0.59,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-08 18:00:00,4,8,18,1167,62.6,61.0,1005,52,14.0,300,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-08 19:00:00,4,8,19,72,64.92,63.32,1005,47,8.99,10,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 06:00:00,4,9,6,15,48.83,45.77,1013,64,7.0,355,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 07:00:00,4,9,7,648,45.73,45.73,1013,69,1.01,342,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 08:00:00,4,9,8,2262,43.59,42.44,1013,73,3.0,300,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 09:00:00,4,9,9,2920,41.81,41.81,1013,77,1.99,298,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 10:00:00,4,9,10,5189,40.87,39.36,1013,79,3.0,292,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 11:00:00,4,9,11,5434,40.01,38.37,1013,81,3.0,291,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-09 12:00:00,4,9,12,6295,39.88,38.25,1013,82,3.0,306,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-09 13:00:00,4,9,13,5409,43.21,38.05,1013,77,8.99,298,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-09 14:00:00,4,9,14,3276,47.8,45.05,1013,68,5.99,321,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 15:00:00,4,9,15,3375,50.58,48.38,1013,65,5.01,301,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 16:00:00,4,9,16,3814,53.13,50.92,1013,59,8.01,351,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 17:00:00,4,9,17,1243,53.42,51.04,1013,55,10.0,335,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 18:00:00,4,9,18,641,54.82,52.45,1013,52,11.99,38,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-09 19:00:00,4,9,19,121,56.25,53.78,1013,47,11.99,5,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-10 06:00:00,4,10,6,10,31.89,31.89,1019,60,1.01,29,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-10 07:00:00,4,10,7,185,31.26,31.26,1018,62,1.99,18,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-10 08:00:00,4,10,8,611,30.52,30.52,1018,65,1.99,29,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-10 09:00:00,4,10,9,783,30.06,30.06,1018,68,1.99,80,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-10 10:00:00,4,10,10,333,29.64,29.64,1018,70,1.99,138,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-10 11:00:00,4,10,11,247,29.68,29.68,1017,72,1.01,15,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-10 12:00:00,4,10,12,248,29.97,29.97,1018,73,1.01,143,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-10 13:00:00,4,10,13,35,30.69,30.69,1019,73,1.01,44,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-10 14:00:00,4,10,14,0,32.22,32.22,1019,71,1.99,8,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-10 15:00:00,4,10,15,0,33.03,30.49,1018,70,3.0,346,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-10 16:00:00,4,10,16,0,33.08,33.08,1018,70,1.99,157,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-10 17:00:00,4,10,17,0,33.12,33.12,1018,70,1.01,346,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-11 13:00:00,4,11,13,0,28.87,28.87,1010,90,1.99,62,0.0,0.0,0.2,0.0,90,600,Snow,light snow
2019-04-11 14:00:00,4,11,14,0,28.74,25.63,1007,90,3.0,39,0.0,0.0,3.3,0.0,90,601,Snow,snow
2019-04-11 15:00:00,4,11,15,0,29.05,25.99,1006,90,3.0,40,0.0,0.0,0.3,0.5,90,600,Snow,light snow
2019-04-11 16:00:00,4,11,16,0,29.61,29.61,1005,88,1.99,181,0.0,0.0,0.25,0.0,90,600,Snow,light snow
2019-04-11 17:00:00,4,11,17,0,30.61,30.61,1004,86,1.99,141,0.0,0.0,1.21,0.0,90,601,Snow,snow
2019-04-12 07:00:00,4,12,7,0,33.39,28.69,997,93,5.01,175,0.3,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-12 08:00:00,4,12,8,21,33.31,29.59,996,93,4.0,159,0.0,0.0,0.42,0.0,90,500,Rain,light rain
2019-04-12 08:00:00,4,12,8,21,33.31,29.59,996,93,4.0,159,0.0,0.0,0.42,0.0,90,701,Mist,mist
2019-04-12 08:00:00,4,12,8,21,33.31,29.59,996,93,4.0,159,0.0,0.0,0.42,0.0,90,600,Snow,light snow
2019-04-12 09:00:00,4,12,9,48,33.33,30.83,995,93,3.0,144,0.0,0.0,0.42,0.5,90,600,Snow,light snow
2019-04-12 09:00:00,4,12,9,48,33.33,30.83,995,93,3.0,144,0.0,0.0,0.42,0.5,90,701,Mist,mist
2019-04-12 10:00:00,4,12,10,90,33.49,33.49,995,94,1.01,225,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-12 10:00:00,4,12,10,90,33.49,33.49,995,94,1.01,225,0.25,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 11:00:00,4,12,11,229,33.49,33.49,995,94,1.01,155,0.51,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 11:00:00,4,12,11,229,33.49,33.49,995,94,1.01,155,0.51,0.0,0.0,0.0,90,701,Mist,mist
2019-04-12 11:00:00,4,12,11,229,33.49,33.49,995,94,1.01,155,0.51,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-12 12:00:00,4,12,12,543,33.35,33.35,995,94,1.99,132,0.0,0.0,0.42,0.0,90,600,Snow,light snow
2019-04-12 13:00:00,4,12,13,915,33.31,30.81,995,93,3.0,151,0.0,0.0,0.25,0.0,90,600,Snow,light snow
2019-04-12 13:00:00,4,12,13,915,33.31,30.81,995,93,3.0,151,0.0,0.0,0.25,0.0,90,701,Mist,mist
2019-04-12 14:00:00,4,12,14,827,33.42,33.42,995,93,1.01,153,0.25,0.0,0.0,0.0,90,701,Mist,mist
2019-04-12 14:00:00,4,12,14,827,33.42,33.42,995,93,1.01,153,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-12 14:00:00,4,12,14,827,33.42,33.42,995,93,1.01,153,0.25,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 15:00:00,4,12,15,300,33.39,33.39,995,93,1.99,152,0.0,0.0,0.64,0.0,90,601,Snow,snow
2019-04-12 15:00:00,4,12,15,300,33.39,33.39,995,93,1.99,152,0.0,0.0,0.64,0.0,90,701,Mist,mist
2019-04-12 16:00:00,4,12,16,422,33.75,33.75,996,92,1.01,156,0.76,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 16:00:00,4,12,16,422,33.75,33.75,996,92,1.01,156,0.76,0.0,0.0,0.0,90,701,Mist,mist
2019-04-12 16:00:00,4,12,16,422,33.75,33.75,996,92,1.01,156,0.76,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-12 17:00:00,4,12,17,514,34.57,34.57,996,91,1.01,251,1.1,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 17:00:00,4,12,17,514,34.57,34.57,996,91,1.01,251,1.1,0.0,0.0,0.0,90,701,Mist,mist
2019-04-12 17:00:00,4,12,17,514,34.57,34.57,996,91,1.01,251,1.1,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-12 18:00:00,4,12,18,229,35.44,30.33,997,89,5.99,284,1.78,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 18:00:00,4,12,18,229,35.44,30.33,997,89,5.99,284,1.78,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-12 19:00:00,4,12,19,22,36.25,30.02,998,87,8.01,306,1.86,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-12 19:00:00,4,12,19,22,36.25,30.02,998,87,8.01,306,1.86,0.0,0.0,0.0,90,501,Rain,moderate rain
2019-04-13 06:00:00,4,13,6,0,30.7,27.86,1009,82,3.0,288,0.0,0.0,0.0,0.0,90,600,Snow,light snow
2019-04-13 07:00:00,4,13,7,98,30.81,30.81,1010,81,1.99,215,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 08:00:00,4,13,8,566,30.97,30.97,1010,81,1.01,135,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 09:00:00,4,13,9,930,31.01,28.2,1011,80,3.0,294,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 10:00:00,4,13,10,1289,30.72,30.72,1012,78,1.01,242,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 11:00:00,4,13,11,2122,30.67,30.67,1012,80,1.01,229,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 12:00:00,4,13,12,2394,30.47,27.59,1013,82,3.0,266,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 13:00:00,4,13,13,3826,30.81,30.81,1014,83,1.99,293,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 14:00:00,4,13,14,2526,32.31,29.66,1015,81,3.0,315,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-13 15:00:00,4,13,15,1834,33.62,29.95,1016,72,4.0,352,0.0,0.0,0.25,0.0,90,600,Snow,light snow
2019-04-13 16:00:00,4,13,16,1542,35.28,33.03,1017,63,3.0,319,0.25,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-13 17:00:00,4,13,17,1157,36.46,33.22,1017,60,4.0,306,0.25,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-13 18:00:00,4,13,18,611,37.54,37.54,1018,58,1.99,310,0.68,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-13 19:00:00,4,13,19,99,38.79,38.79,1019,56,1.99,244,0.89,0.0,0.0,0.0,75,500,Rain,light rain
2019-04-13 20:00:00,4,13,20,0,38.95,37.18,1019,56,3.0,1,0.51,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-14 06:00:00,4,14,6,7,29.08,29.08,1019,82,1.01,55,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-14 07:00:00,4,14,7,184,28.04,28.04,1018,83,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-14 08:00:00,4,14,8,1108,27.37,27.37,1018,84,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-14 09:00:00,4,14,9,2159,26.55,26.55,1017,85,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-14 10:00:00,4,14,10,3182,26.19,26.19,1017,86,1.01,48,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-14 11:00:00,4,14,11,5234,26.87,26.87,1018,86,0.0,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-14 12:00:00,4,14,12,6499,28.44,28.44,1017,85,1.01,48,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-14 13:00:00,4,14,13,7813,30.24,30.24,1017,81,1.01,47,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-14 14:00:00,4,14,14,7685,34.02,31.6,1016,73,3.0,96,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-14 15:00:00,4,14,15,6914,36.37,36.37,1015,65,1.99,62,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-14 16:00:00,4,14,16,5617,38.35,38.35,1014,61,1.01,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-14 17:00:00,4,14,17,3670,39.54,36.79,1014,59,4.0,89,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-14 18:00:00,4,14,18,1364,41.34,41.34,1013,55,1.01,337,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-14 19:00:00,4,14,19,99,42.78,42.78,1012,52,1.01,355,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-14 20:00:00,4,14,20,0,44.31,44.31,1011,50,1.99,13,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-15 06:00:00,4,15,6,19,33.28,33.28,1012,72,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 07:00:00,4,15,7,735,31.77,31.77,1012,77,1.01,210,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 08:00:00,4,15,8,2331,30.94,30.94,1012,80,1.01,202,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 09:00:00,4,15,9,4081,30.4,30.4,1012,82,0.0,0,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-04-15 10:00:00,4,15,10,5244,29.28,23.2,1013,85,5.75,130,0.0,0.0,0.0,0.0,1,721,Haze,haze
2019-04-15 11:00:00,4,15,11,3993,29.28,29.28,1012,85,1.01,119,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 12:00:00,4,15,12,4417,29.62,26.64,1013,85,3.0,142,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-15 13:00:00,4,15,13,4406,34.48,34.48,1012,79,1.01,158,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 14:00:00,4,15,14,3807,40.21,38.61,1012,64,3.0,77,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 15:00:00,4,15,15,2531,43.81,41.72,1012,55,4.0,233,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-15 16:00:00,4,15,16,2225,46.15,43.68,1012,52,5.01,125,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-15 17:00:00,4,15,17,1665,47.01,45.41,1012,53,4.0,138,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-15 18:00:00,4,15,18,514,48.24,46.83,1012,52,4.0,151,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-15 19:00:00,4,15,19,109,50.02,47.12,1010,51,5.99,198,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-15 20:00:00,4,15,20,0,51.28,48.42,1010,49,4.0,125,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-16 06:00:00,4,16,6,11,44.4,44.4,1009,69,1.99,86,0.66,0.0,0.0,0.0,20,500,Rain,light rain
2019-04-16 07:00:00,4,16,7,717,42.62,42.62,1009,73,1.99,86,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 08:00:00,4,16,8,2022,40.93,40.93,1009,76,1.01,91,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-16 09:00:00,4,16,9,3978,39.6,39.6,1010,78,0.0,0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-16 10:00:00,4,16,10,5788,38.61,35.15,1011,80,4.61,310,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-16 11:00:00,4,16,11,7137,37.26,34.74,1011,80,3.44,330,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-16 12:00:00,4,16,12,7639,36.77,36.77,1012,81,1.01,5,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 13:00:00,4,16,13,7646,41.85,41.85,1013,73,1.01,3,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 14:00:00,4,16,14,7087,47.08,47.08,1013,62,1.01,352,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-16 15:00:00,4,16,15,6124,53.33,50.85,1013,53,1.99,31,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-04-16 16:00:00,4,16,16,4140,57.61,55.24,1014,46,1.99,327,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 17:00:00,4,16,17,1879,61.52,59.25,1014,40,1.01,14,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 18:00:00,4,16,18,978,64.65,62.46,1013,35,1.99,172,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-04-16 19:00:00,4,16,19,188,66.36,64.02,1013,28,3.0,316,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-17 06:00:00,4,17,6,6,53.67,51.04,1013,49,1.01,155,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-17 07:00:00,4,17,7,197,53.08,50.49,1013,51,1.01,92,0.15,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-17 08:00:00,4,17,8,108,52.05,49.44,1012,53,1.01,110,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-04-17 09:00:00,4,17,9,6,51.96,49.26,1012,51,1.01,163,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-17 10:00:00,4,17,10,0,51.26,48.58,1011,53,1.99,144,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-04-17 11:00:00,4,17,11,10,51.98,49.37,1011,53,5.01,115,0.16,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-17 12:00:00,4,17,12,15,51.62,49.12,1010,56,1.01,106,0.89,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-17 13:00:00,4,17,13,15,51.84,49.5,1009,59,1.01,104,1.79,0.0,0.0,0.0,90,521,Rain,shower rain
2019-04-17 14:00:00,4,17,14,503,50.41,48.49,1008,71,3.0,153,0.41,0.0,0.0,0.0,90,500,Rain,light rain
2019-04-17 15:00:00,4,17,15,613,47.82,47.82,1006,82,1.01,15,1.07,0.8,0.0,0.0,90,501,Rain,moderate rain
2019-04-17 16:00:00,4,17,16,142,46.36,46.36,1006,87,1.99,201,3.19,0.0,0.0,0.0,90,211,Thunderstorm,proximity thunderstorm
2019-04-17 16:00:00,4,17,16,142,46.36,46.36,1006,87,1.99,201,3.19,0.0,0.0,0.0,90,501,Rain,moderate rain
